npatlas_id	smiles
NPA007932	O=C1C[C@@H](O)[C@]23Oc4ccc(O)c5c4[C@](Oc4cccc1c42)(O3)[C@@H]1O[C@@H]1C5=O
NPA007929	COC1C(OCC2C=CC=CC(=O)C(C)CC(C)C(OC3OC(C)CC4(OC(=O)OC4C)C3O)C(C)C=CC(=O)OC2C)OC(C)C(O)C1OC
NPA007923	CC[C@H](O)c1oc(=O)cc(OC)c1C
NPA007915	C[C@@H]1CCC/C=C/CCC(=O)C[C@@H](O)C/C=C\C=C\[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C/C=C/C=C\C(=O)O1
NPA007913	CCCCCCCC1OC(=O)C(C2C(=O)OC(CCCCCCC)c3c2cc(O)c(O)c3O)c2cc(O)c(O)c(O)c21
NPA007911	C[C@@]1(O)CC(=O)[C@]2(O)C3=C(CC[C@]2(O)C1)C(=O)c1c(O)cccc1C3=O
NPA007909	CC(=O)Cc1cc(O)c(C)c(O)c1C=O
NPA007905	COC(=O)c1c(C)cc(Oc2cc(C)cc(OC)c2O)cc1O
NPA007903	COC(=O)c1cc(OC)c(O)c2oc3c(c(=O)c12)COC(C)=C3
NPA007900	CC(C)[C@@H]1OC(=O)[C@@H](N=C(O)c2cccc(N)c2O)[C@H](C)OC(=O)[C@H](C(C)C)OC(=O)C(C)(C)[C@@H](O)[C@@H](Cc2ccccc2)OC1=O
NPA007899	CC(O)=N[C@H](C(O)=N[C@@H]1C(O)=N[C@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(O)=N[C@@H](C(C)C)C(O)=N[C@@H](C(C)C)C(O)=N[C@@H](C(C)C)C(=O)O[C@@H]1C)C(C)C
NPA007898	COc1cc(O)cc2c(CO)c(C)oc12
NPA007896	CC1C[C@H](O)CC(=O)c2c(O)cc(O)cc2CC(=O)O1
NPA007884	C/C=C/CCCCC(=O)C(C)C(=O)N1CC[C@H]2[C@@H]3O[C@H](C)[C@@H](C)c4c(C)c(O)c(C(=O)O)c(c43)O[C@H]21
NPA007883	CCCCCC(=O)Cc1cc(OC)cc2c1C(=O)Oc1cc(O)c3c(c1O2)CC1(CCCC(C)O1)OC3=O
NPA007881	COc1cc(O)c2c(c1)O[C@]1(C)[C@@H](O)[C@@H](C)C[C@H](O)[C@@H]1C2=O
NPA007880	CC[C@H](C)[C@H]1OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](Cc2ccccc2)N(C)C1=O
NPA007878	CC=C(C)C(=O)C1=C2C3=CN(CCO)C(C=C[C@@H](C)CC)=CC3=C(Cl)C(=O)[C@@]2(C)OC1=O
NPA007872	COC1OC(C)=Cc2ccc3c(=O)c(C)c(C)oc3c21
NPA007868	Cc1cc(O)c2c3c1C1=C(C(=O)C3(O)COC2=O)[C@]23COC(=O)c4c(O)cc(C)c(c42)C(=O)[C@H]1C3O
NPA007867	COc1cc(O)c2c(c1O)[C@@H](O)[C@@H]1C[C@@](C)(O)[C@@H](O)[C@H](O)[C@H]1C2=O
NPA007866	CCCC1=C/C(=C/[C@@H](O)[C@H](C)O)OC1=O
NPA007865	CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@H]1O[C@@](O)(CC(=O)O)[C@H](C)C[C@@H]1C)[C@H]1O[C@](C)([C@]2(O)O[C@@](CC)([C@@H](C)O)C[C@H]2C)C[C@@H]1C
NPA007862	COc1cc2c(c3oc(=O)c4c(c13)CCOC4=O)[C@H]1CCO[C@H]1O2
NPA007861	CC(=O)OCC/C(C)=C/C(O)=N[C@]1(C)OC(C)=C(C)C1=O
NPA007860	O=C1C[C@@H](O)[C@H](O)[C@@]23O[C@@]12C1(Oc2cccc4cccc(c24)O1)[C@@H]1O[C@@H]1[C@@H]3O
NPA007854	C[C@H](O)CC1=CC2=C(CO1)C(=O)[C@](C)(O)[C@@H](O)C2
NPA007851	C/C=C/Cc1c(OC)cc(=O)oc1C
NPA007850	CC1=Cc2c(C=O)c(O)c(C)c(O)c2CO1
NPA007847	COC(=O)[C@@H]1c2cc3c(c(O)c2[C@@H](O[C@H]2C[C@H](N(C)C)[C@H](O)[C@H](C)O2)C[C@]1(C)O)C(=O)c1c(O)ccc(O)c1C3=O
NPA007843	Cc1c(O)c(O)cc2oc3cc(O)cc(O)c3c(=O)c12
NPA007842	CC(O)C(C)CCCCC[C@H]1C=CC(=O)O1
NPA007839	COCc1c(C(C)O)cc(O)c(C)c1OC
NPA007837	CC(C)C[C@@H]1OC(=O)[C@H](C(C)C)OC(=O)[C@H](CO)N=C(O)[C@H](C(C)C)N=C(O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)N=C1O
NPA007834	C[C@@H]1CCC/C=C/[C@@H]2O[C@H](C[C@@H](O)C/C=C\C=C\[C@@H](O)C/C=C/C=C\C(=O)O1)[C@H]2O
NPA007831	COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(=N)O)[C@@H](OC)/C=C\C=C(/C)C(O)=NC(=C([C@H](OC)C(=O)C[C@@H](C)O)C1=O)C2=O
NPA007827	COC1=CC(=O)c2c(cc3oc4cc(OC)cc(C)c4c(=O)c3c2O)C1=O
NPA007826	CC(/C=C/c1cccc(=O)o1)=C\C=C\c1ccccc1
NPA007820	C/C=C/c1occ([C@@H]2OC(=O)c3cc(OC)cc(OC)c32)c(=O)c1O
NPA007818	CC1=C2C(=CO[C@H](C)[C@H]2C)C(=O)C(CC2=C(O)C(C)=C3C(=CO[C@H](C)[C@H]3C)C2=O)=C1O
NPA007816	COC[C@@H]1N=C(O)[C@@H]2CCC=NN2C(=O)[C@H](C(C)(C)C)OC(=O)[C@@H](C2(C)CC2)N=C(O)[C@@H]2C[C@@]3(O)c4ccc(Cl)c(Cl)c4N[C@H]3N2C(=O)[C@@H]([C@H](O)CC(=O)O)N=C1O
NPA007809	C[C@H](/C=C/C1=CC2=CC(=O)[C@@]3(C)O[C@]4(O)[C@H](C)[C@@H](C)OC(=O)[C@@H]4[C@H]3C2=CO1)[C@@H](C)O
NPA007807	C[C@H](O)[C@@H](C)/C=C/C1=CC2=C(Cl)C(=O)[C@](C)(O)[C@@H](O)[C@@H]2CO1
NPA007806	CC[C@H](O)[C@H]1C[C@H](C/C=C/C(=O)O)CO1
NPA007802	C/C1=C/[C@H](C)[C@@H](C)OC(=O)[C@@H](O)C(c2ccc(O)c(Cl)c2)N=C(O)[C@@H](Cc2c(Cl)[nH]c3ccccc23)N(C)C(=O)[C@H](C)N=C(O)[C@@H](C)C1
NPA007800	C/C=C(\C)c1ccc(CC(C)C)c(=O)o1
NPA007795	COC(=O)[C@@H]1c2c(oc3cc(C)cc(O)c3c2=O)C[C@H](O)[C@@H]1O
NPA007791	CC[C@@H]1C[C@H]2C[C@@H]3/C=C\C=C\C(O)=NCCC[C@@H]4N=C(O)C(=C4O)C(=O)C/C=C\C=C\[C@@H]3[C@H]2[C@@H]1C
NPA007789	COC(=O)C[C@@H]1O[C@@H](C)C2=C(C(=O)c3c(O)cc(-c4cc(O)c5c(c4)C(=O)C4=C(C5=O)C5OC(=O)C[C@@H]5O[C@H]4C)cc3C2=O)[C@@H]1O
NPA007785	CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)c2c1oc1c3c(c(O)c(C)c12)O[C@](C)(CC/C=C(\C)CCC=C(C)C)C=C3
NPA007782	C/C=C/C=C/C(O)=C1/C(=O)[C@]2(C)C(=O)[C@@]3(C)O[C@@]4(O)[C@]2(O)C(=O)/C(=C(O)\C=C\C=C\C)C(=O)[C@@]4(C)[C@@H]13
NPA007777	COc1cc2c(c(O)c1-c1c(OC)cc(O)c3c1C(=O)C1=C(C3=O)[C@H](O)[C@@H](O)[C@@](C)(O)[C@@H]1O)C(=O)c1c(cc(C)c(O)c1-c1c(OC)cc(O)c3c1C(=O)C1=C(C3=O)[C@H](O)[C@@H](O)[C@@](C)(O)[C@@H]1O)C2=O
NPA007776	CCCCCC[C@@H](C)/C=C(C)/C=C/C(O)=N[C@H]1C[C@]2(O)C=C(Cl)C(=O)[C@@](Cl)(C2)[C@H]1O
NPA007773	CCCCOC1(C)Cc2oc3cc(O)c(O)c(C(=O)O)c3c(=O)c2CO1
NPA007770	CC(O)CCC/C=C/C(O)C(O)/C=C/c1c(CC(O)C(C)(C)O)ccc(O)c1C=O
NPA007769	CCCC(O)=N[C@H](C(O)=N[C@@H]1C(O)=N[C@@H](CCCCN)C(O)=N[C@H]2CC[C@@H](O)N(C2=O)[C@@H]([C@@H](C)CC)C(=O)N(C)[C@@H](Cc2ccc(OC)c(Br)c2)C(O)=N[C@@H](C(C)C)C(=O)O[C@@H]1C)C(C)C
NPA007768	COC[C@H]1C(O)=NCC(=O)N2N=CCC[C@H]2C(=O)N(O)[C@H](C)C(=O)O[C@@H](C(C)C)[C@H](N=C(O)[C@](C)(O)[C@]2(O)CC[C@@H](CC(C)C)[C@H](C)O2)C(=O)N2NCCC[C@@H]2C(=O)N1O
NPA007766	COc1cc(O)c2c(=O)cc(C)oc2c1[C@@H](C[C@@H](OC)C(=O)O)OC
NPA007753	C=C1C(O)=N[C@@H](C)C(=O)N(C)[C@@H](C)C(O)=N[C@@H]([C@H](OC(=O)[C@@H](N=C(O)CC)[C@H](O)C(C)C)C(C)C)C(=O)N(C)[C@@H]([C@@H](C)OC)C(=O)O[C@H](C)[C@H](N=C(C)O)C(=O)O[C@H](Cc2ccccc2)C(=O)N1C
NPA007752	CCCCCC[C@H](O)/C=C/C(=O)O[C@@H]1[C@@H](C)[C@H](O)[C@@](C)([C@@H](OC(C)=O)[C@@H](C)C(=O)O)O[C@H]1C
NPA007747	CCCc1cc(O)c(Cl)c2c1C(=O)Oc1cc(O)c(Cl)c(CCC)c1O2
NPA007744	CO[C@H]1[C@H](O)[C@@H](O)[C@H](Oc2cc(O)cc3cc4c(c(O)c23)C(=O)[C@@H](C)[C@H](C)O4)O[C@@H]1CO
NPA007743	CC[C@H](C)[C@@H]1N=C(O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@@H](C)CC)N2C(=O)[C@H](CC[C@H]2O)N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@@H](N=C(O)[C@@H](CO)OS(=O)(=O)O)[C@@H](C)OC1=O
NPA007742	CCC(CC(O)CC[C@H]1OC(=O)[C@@H]1C)OC=O
NPA007736	C=C(C)[C@H]1COc2c(C)cc3oc4c(CC(C)(C)C=O)ccc(O)c4c(=O)c3c2[C@@H]1O
NPA007735	C/C=C1\N=C(O)[C@H](CN)N=C(O)[C@H](CO)N=C(O)[C@@H](N=C(O)[C@H](CS(=O)(=O)O)N=C(O)CC(=O)CCCCCCCCC(C)CC)[C@@H](C)OC(=O)CN(C)C(=O)[C@H](CCCCN)N=C(O)[C@H](CO)N=C(O)[C@H](C(C)C)N=C1O
NPA007733	C/C=C\[C@H](O)[C@H](O)C1=C(C)C(=O)[C@]2(O1)C(O)=N[C@@](OC)(C(=O)c1ccccc1)[C@@H]2O
NPA007732	C/C=C/C=C/C(=O)CC1=C(C)C(=O)[C@@]2(C)OC(=O)[C@]1(C)[C@H]2CC(=O)CC/C=C/C
NPA007729	C[C@@]1(O)Cc2ccc3c(c2C(=O)[C@@H]1O)C(=O)c1cccc(O)c1C3=O
NPA007727	CC1=C2O[C@]3(O)C=C2C(=C(O)C1=O)[C@@H]1O[C@H](CC[C@H](C)/C=C(\C)C[C@@H](C)C[C@@H]3C)[C@H](C)[C@H](O)[C@H]1C
NPA007726	COC(=O)[C@]12Oc3cccc(O)c3C(O)=C1C(=O)OC=C(C)C2=O
NPA007725	C[C@]1(O)C=Cc2c(cc(O)c3c2C(=O)c2cccc(O)c2-3)C1=O
NPA007724	CCC(C)c1cc(=O)c2c(CO)cc3c(c2o1)C(=O)c1c(O)cccc1C3=O
NPA007720	CO[C@@]12CCO[C@@H]1Oc1cc3oc4cccc(O)c4c(=O)c3c(O)c12
NPA007719	COc1cc(=O)oc(C)c1CCC(C)=O
NPA007718	CC1OC(O[C@]23C(=O)C[C@](C)(O)C[C@@]2(O)C=CC2=C3c3oc(-c4ccc(O)cc4)c4cc(C5CC(OC6CCC(OC7CC(O)C(O)C(C)O7)C(C)O6)C(O)C(C)O5)c(O)c(c34)C2=O)CCC1O
NPA007717	COc1c(C)c(OC(=O)c2c(C)cc(O)cc2O)c(C)c(C)c1C(=O)Oc1c(C)c(C)c(C(=O)O)c(O)c1C
NPA007715	COc1ccc(C[C@@H]2N=C(O)/C(C)=C\C3CSC(=N3)[C@@H](C)[C@@H](O)C[C@H](C)C[C@@H](C(C)(C)C)OC(=O)[C@H](C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C)N(C)C2=O)cc1
NPA007708	CC[C@@H]1O[C@@H]([C@]2(C)C[C@@H](C)[C@](O)([C@]3(C)CC[C@@H]([C@H](O)[C@]4(O)O[C@H](C[C@@]5(O)O[C@@H]([C@@H](C)[C@H](O)C[C@@H]6O[C@H]([C@@H](C)C(=O)O)[C@@H](C)C[C@H]6C)CC[C@@H]5C)[C@@H](C)C[C@H]4C)O3)O2)CC[C@@]1(C)O
NPA007707	C/C=C/C=C/C(=O)c1cc(CO)c(OC)cc1O
NPA007703	COC(=O)C12Oc3cc(C)c(-c4c(C)cc5c(c4O)C(O)=C4C(=O)CC[C@@H](O)C4(CO)O5)c(O)c3C(O)=C1C(=O)CC[C@H]2OC(=O)c1ccccc1
NPA007699	C/C=C(/CC)C(=O)OC1C(O)CC(c2ccc3c(c2O)C(O)=C2C(=O)C4(OC)C(O)=C(C(=N)O)C(=O)C(OC(=O)c5ccccc5O)C4CC2C3(C)OC)OC1C
NPA007698	CCCCCCCC(O)CC(O)=N[C@H](CC(C)C)C(O)=NC(CC(=O)O)C(O)=N[C@@H]1C(O)=N[C@H](CC(C)C)C(O)=N[C@H](CC(C)C)C(O)=N[C@H](CO)C(O)=N[C@H](CC(C)C)C(O)=N[C@H](CO)C(O)=N[C@H](CC(C)C)C(O)=N[C@@H]([C@@H](C)CC)C(O)=NC(C(=O)O)CC(=O)O[C@@H]1C
NPA007695	COc1cc2oc3c(c(=O)c2cc1OC)C(=O)c1c(ccc2cc4c(c(O)c12)C(=O)N1CCOC1(C)C4)C3=O
NPA007693	C/C=C(\C)[C@@H](O)[C@@H](C)/C=C(\C)[C@@H](O)[C@@H](C)/C=C(\C)[C@@H](O)[C@@H](C)/C=C(\C)C(=O)CC
NPA007690	CCC[C@@H]1OCc2c(OC)cc(=O)oc2[C@@H]1O
NPA007686	CO/C=C(/C(=O)OC)[C@@H](C)[C@@H](O)/C=C/c1ccccc1
NPA007685	CCC(C)CC(C)/C=C(\C=C(/C)C(O)C(C)/C=C(\C)C(O)C/C=C/C(O)C/C=C/C(O)CC(O)C(O)C(=O)O)CO
NPA007681	CN=C(O)O[C@H]1CC(=O)N([C@H]2O[C@@H](CO)[C@H](OC(=N)O)[C@@H](O)[C@@H]2O)c2cc(cc(O)c2Cl)C/C(C)=C/C=C/[C@@H](OC)[C@@]2(O)C[C@H](OC(O)=N2)[C@@H](C)[C@@H]2O[C@@]12C
NPA007679	CC[C@@H](C)[C@H]1C(=O)N(C)[C@@H](Cc2ccccc2)C(O)=N[C@@H](C(C)C)C(=O)O[C@H](C)[C@H](N=C(O)[C@H](CCC(=N)O)N=C(O)[C@H](O)Cc2ccc(O)cc2)C(O)=N[C@@H](Cc2ccc(O)cc2)C(O)=N[C@H]2CC[C@@H](O)N1C2=O
NPA007678	CC[C@@]1(O)C[C@H](OC2CC(N(C)C)C(OC3CC(O)C(OC4OC(C)C(=O)C=C4N)C(C)O3)C(C)O2)c2c(O)c3c(c(O)c2C1C(=O)OC)C(=O)c1cccc(O)c1C3=O
NPA007677	C[C@@H]1O[C@@H](O[C@@H]2C[C@H](c3ccc4c(c3O)C(=O)C3=C(C4=O)[C@@]4(O[C@H]5CC[C@H](O)[C@H](C)O5)C(=O)C[C@](C)(O)C[C@@]4(O)C=C3)O[C@H](C)[C@H]2O)CC[C@@H]1O[C@H]1C[C@@H](O)[C@H](O)[C@@H](C)O1
NPA007675	O=C1[C@H]2O[C@H]2C2(Oc3cccc4cccc(c34)O2)[C@@]23O[C@@]12[C@@H](O)CCC3=O
NPA007674	CC[C@@H]1O[C@@H]([C@]2(C)C[C@@H](C)[C@](O)([C@]3(C)CC[C@@H]([C@@H](O)[C@]4(O)O[C@H](C[C@@]5(O)O[C@@H]([C@@H](C)[C@H](O)C[C@H]6CC[C@H](C)[C@@H]([C@@H](C)C(=O)O)O6)CC[C@@H]5C)[C@@H](C)C[C@H]4C)O3)O2)CC[C@@]1(C)O
NPA007673	CC[C@]1(C)OC(=O)c2c1cc(OC(=O)c1c(C)cc(O)cc1O)c(C)c2O
NPA007672	C/C=C/C=C/C=C(\C)[C@@H]1OC[C@H](C)[C@H](OC)[C@H]1OC(=O)CN[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
NPA007660	O=C1C[C@@H](O)[C@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@]2(O)[C@@H](O)CC3=O
NPA007657	Cc1cc(O)c(Oc2cc(C)cc(Oc3cc(C)cc(O)c3O)c2O)c(O)c1
NPA007656	C=C1C2=C(C(=O)N1OC)[C@H](O)[C@@](C)(O)[C@H](CCCCC)O2
NPA007651	CCCCC[C@@H]1CC(O)=N[C@@H](CC(C)C)C(O)=N[C@H](Cc2ccccc2)C(O)=N[C@@H](CC(C)C)C(O)=N[C@@H](Cc2ccccc2)C(=O)O1
NPA007650	CO[C@@H]1CCC[C@@H](C)OC(=O)c2c(O)cc(O)cc2CC(=O)C1
NPA007642	C[C@@H]1CC(=O)O[C@@H](C)[C@H](O)/C=C\C(=O)O[C@@H](C)C/C=C\C(=O)O1
NPA007640	CC(C/C=C\C=C\[C@H]1CC[C@@]2(C[C@@H]3OC(=O)[C@@](C)(CO)[C@@H]3O2)O1)OC(=O)C(C)C(C)O
NPA007635	C[C@H]1C(=O)C=C2CCCC[C@@H]2[C@H]1CC[C@@H]1C[C@@H](O)CC(=O)O1
NPA007634	COc1cc(C)c(C(O)=NC2C(C)OC(OC3CC(C)=CC4C3CC(C)C3/C(C)=C\CC/C(C)=C\C5(C)C=C(C(=O)O)C(C)CC56OC(=O)C(=C(O)C43C)C6=O)C(O)C2(C)O)c(O)c1
NPA007628	C#CCCCC1N=C(O)[C@H]([C@@H](C)CC)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N=C(O)[C@H](C(C)C)N(C)C(=O)[C@H](C)N=C(O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)C(COC)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](C)N=C(O)[C@H](C(C)C)OC(=O)C1C
NPA007627	COc1oc(C2CC(/C=C(C)\C=C(\C)C/C(C)=C/c3ccc([N+](=O)[O-])cc3)=CO2)c(C)c(=O)c1C
NPA007625	C[C@@H](O)C(=O)C[C@H]1OCc2c(O)cccc21
NPA007624	C/C=C/C1OC(=O)c2coc(n2)/C=C\C=C/C(O)C(O)/C=C\CC(O)C(C)(C)C(/C=C/C)OC(=O)c2coc(n2)CC(OC)C=C/C=C\C=C/CC(O)C1(C)C
NPA007614	CCC[C@H]1O[C@H](CC(=O)OC)[C@H](O)C2=C1C(=O)c1c(O)cccc1C2=O
NPA007613	COc1cc(/C(C)=C/C(C)=C/C(=O)O)oc(=O)c1C
NPA007612	Cc1cc(O)c(C)c(OC(=O)c2c(C)c(C)c(OC(=O)c3c(C)cc(O)c(C)c3O)c(C)c2O)c1
NPA007611	COc1cc(O)c2c(c1O)[C@@H](O)[C@H]1C[C@](C)(O)OC[C@@H]1C2=O
NPA007610	COc1c(O)cc(C)cc1Oc1cc(C)cc(O)c1
NPA007609	CNC(=N)NCCC/C=C/CCCC(C)C1OC(=O)/C=C/C=C/C(C)C(O)CC(O)C(C)C(O)CCC(C)C(O)CC2(O)OC(CC(OC(=O)CC(=O)O)CC(O)CC(O)CC(O)/C(C)=C/C=C/C1C)CC(O)C2O
NPA007608	C/C=C/C=C/C=C/C(O)=N[C@@H](CC(O)=N[C@H](C(=O)[C@@]1(O)C(=O)N=C(O)[C@H]1C)C(C)C)c1ccccc1
NPA007603	CCc1cc(O)c(C)c(O)c1C=O
NPA007594	COc1cc(O)c2c(c1)[C@H](C1=CC(C)OC1=O)OC2=O
NPA007592	CCC(=O)O[C@H](C[C@@]1(C)[C@H](C)CCC(=O)[C@@H]1C)/C(C)=C/Cc1c(O)cc(C)c(C=O)c1O
NPA007591	C/C=C/C=C/c1cc(=O)c2c(o1)O[C@]1(C)CC[C@@]3(O)C(C)(C)C(=O)CC[C@]3(C)[C@H]1C2
NPA007586	C/C1=C\CC[C@H](C)[C@@H](C)OC(=O)/C=C/[C@](C)(O)/C=C/[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
NPA007583	CCC(C)CCCCCCCCC1CC(O)=NC(CCC(=N)O)C(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(O)=NC(C(C)CC)C(O)=NC(CC(=O)O)C(O)=NC(CC(C)C)C(O)=NC(C(C)CC)C(=O)O1
NPA007580	CC[C@H](C)[C@@H]1N=C(O)[C@H](Cc2ccc(OC)c(Cl)c2)N(C)C(=O)[C@H]([C@@H](C)CC)N2C(=O)[C@H](CC[C@H]2O)N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@@H](N=C(O)[C@H](O)COS(=O)(=O)O)[C@@H](C)OC1=O
NPA007577	COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O
NPA007575	COc1cc(C)c2c(c1O)Oc1c(c(C)c(O)c3c1C(OC)OC3=O)OC2=O
NPA007573	CCOC(=O)Cc1cc(O)cc(O)c1C(=O)/C=C/C=C/C[C@@H](C)O
NPA007572	C/C=C(\C)[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](C)/C=C(C)/C=C/C/C(C)=C/Cc1nc(OC)c(OC)c(O)c1C
NPA007571	CCCCCCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O
NPA007570	CC[C@@H](C)[C@@H]1N=C(O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]([C@@H](C)O)N2C(=O)[C@H](CC[C@H]2O)N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@@H](N=C(O)[C@H](Cc2ccc(O)cc2)N=C(O)[C@H](O)COS(=O)(=O)O)[C@@H](C)OC1=O
NPA007568	CC(C)CC1C(=O)N2CC(C)CC2C(O)=NC(C(C)C)C(=O)OC(C(C)C)C(=O)N2NCCCC2C(=O)N2NCC(O)CC2C(=O)N1C
NPA007566	COc1c2c3c4c5c(c(=O)cc(OC)c5c5c(OC)cc(=O)c(c1O)c35)=C(O)[C@@]1(OC)O[C@@H](C)C[C@@]41[C@H]2C(C)=O
NPA007564	CC[C@@H]1[C@@H](C)O[C@@](O)([C@@H](C)[C@H](O)[C@H](C)[C@H]2OC(=O)/C(C)=C/C=C/[C@H](C)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]3(O)C[C@@H](O[C@H]4C[C@H](O)[C@H](O)[C@H](C)O4)[C@H](CC)[C@@H](C)O3)OC(=O)/C(C)=C/C=C/[C@@H]2C)C[C@H]1O[C@H]1C[C@H](O)[C@H](O)[C@H](C)O1
NPA007562	C/C(=C\C(=O)OCCCCCCCC(O)=NC1CCCN=C1O)C(O)[C@@H]1OC[C@H](C/C=C/[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O
NPA007561	CC(CCCCCCCCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)C(O)=C1C(=O)C(C)N(C)C1=O
NPA007560	CCC(=O)C[C@@H](O)/C=C/C=C/C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)C[C@@H](C)O
NPA007559	CC(=O)OC[C@]1([C@@H]2OC(=O)C[C@H]2C)CC(=O)c2c(ccc(-c3ccc4c(c3O)C(O)=C3C(=O)C[C@@H](C)[C@@H](OC(C)=O)[C@@]3(CO)O4)c2O)O1
NPA007557	COc1cc2c3c4c(c(O)cc(C)c14)C(=O)O[C@@H]3[C@@H]1C[C@@H](C)O[C@]1(C[C@@H]1CCC(=O)O1)O2
NPA007555	COc1cc(C)cc(OC)c1Cl
NPA007554	CC(C)C1O/C(=C2/C(=O)C(CC(=N)O)N=C2O)C=CC1C
NPA007550	C/C=C/C=C/C1=Cc2cc(O)c(O[C@@H]3O[C@H](CO)[C@@H](OC)[C@H](O)[C@H]3O)c(O)c2CO1
NPA007549	CC(C)[C@@H]1OC(=O)/C=C/C=C/C=C/C=C/C=C/C=C\C[C@@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H](O)C[C@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)CC[C@@H]1C
NPA007544	CC[C@@H](C)[C@H]1N=C(O)C(C)C(O)CC(C(C)CCCCC(C)O)OC(=O)[C@@H]2CCCN2C1=O
NPA007540	COc1oc([C@H]2CC/C(=C/C(C)=C/c3ccc([N+](=O)[O-])cc3)O2)c(C)c(=O)c1C
NPA007535	CC[C@H](C)[C@@H]1OC(=O)[C@H](C)CN=C(O)[C@@H](Cc2ccc(OC)c(Cl)c2)N=C(O)/C=C/C[C@@H]([C@H](C)[C@H]2O[C@@H]2c2ccccc2)OC1=O
NPA007521	C[C@@H](O)C(=O)C[C@@H]1OCc2c(O)cccc21
NPA007520	CCCC(O)=N[C@@H](C)C(=O)OC(C)C(N=C(O)[C@H](C)N=C(O)CCC)C(O)=N[C@@H]1C(O)=N[C@@H](CC(C)C)C(O)=N[C@@H]2CC[C@@H](O)N(C2=O)[C@@H](C(C)O)C(=O)N(C)[C@@H](Cc2ccc(O)c(Cl)c2)C(O)=N[C@@H](C(C)C)C(=O)O[C@@H]1C
NPA007519	COC(=O)C1(O)/C=C/C[C@H](C)OC(=O)c2c(O)cc(OC)cc2[C@H]2O[C@@H]2C[C@@H]1O
NPA007518	Cc1cc(O)cc2c1C(=O)C1=C(C2=O)C(C)(C)c2cc(O)cc(O)c2C1=O
NPA007517	CC(=O)C[C@@H]1C2=C(O)C[C@@H](C[C@H](O)C[C@H]3C=C[C@@H]4C(=O)[C@H](C)C[C@@H]4[C@H]31)OC2=O
NPA007516	CC[C@H](C)[C@@H]1N=C(O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@@H](C)O)N2C(=O)C(CCC2O)N=C(O)[C@H](CC2C=CC(O)CC2)N=C(O)[C@@H](N=C(O)[C@H](CCC(=N)O)N=C(O)[C@@H](N=C(O)C(O)Cc2ccc(O)cc2)[C@@H](C)O)[C@@H](C)OC1=O
NPA007513	C/C=C/C=C/C(=O)c1ccc(O)c(C)c1O
NPA007512	CC[C@H](C)[C@@H]1N=C(O)[C@@H](CC(C)C)N=C(O)[C@H]([C@@H](C)O)N=C(O)[C@H](CO)N=C(O)[C@@H](CC(C)C)N=C(O)CC(CCCCCCC(C)C)OC1=O
NPA007511	C=C1/C=C(/CO)[C@H](CC)OC(=O)[C@H](C)C(=O)[C@@](O)(CO)C/C(OC)=C\[C@@H](C)C1
